BHARTI AIRTEL LIMITED 

PAN India 

Call Details of Mobile No '9714499703' from '01-Jun-2025' to '05-Jun-2026' 

Target No,Call Type,TOC,B Party No,LRN No,LRN TSP-LSA,Date,Time,Dur(s),First CGI Lat/Long,First CGI,Last CGI Lat/Long,Last CGI,SMSC No,Service Type,IMEI,IMSI,Call Fow No,Roam Nw,SW & MSC ID,IN TG,OUT TG,Vowifi First UE IP,Port1,Vowifi Last UE IP,Port2
'9714499703',OUT,Post,'9173909990',3576,AIR-GJ,'30/05/2026',20:25:51,69,19.2953181/72.8591128,404-92-4213-231463171,19.2953181/72.8591128,404-92-4213-231463171,'-',Voice,'866588055801530','404980531580367',-,AIR MU,'9898081890',ims.mnc092.mcc404.3gppnetwork.org,ims.mnc098.mcc404.3gppnetwork.org,,,,
'9714499703',SMT,Post,'AD-JEEMW-S',,-,'30/05/2026',23:26:56,0,19.2953181/72.8591128,404-92-4213-231463371,,---,'919892958696',SMS,'866588055801530','404980531580367',-,AIR MU,'9898081890',,,,,,
'9714499703',SMT,Post,'JD-CANBNK-S',,-,'30/05/2026',23:28:21,0,19.2953181/72.8591128,404-92-4213-231463381,,---,'917011075004',SMS,'866588055801530','404980531580367',-,AIR MU,'9898081890',,,,,,
'9714499703',SMT,Post,'9862951078',3024,AIR-NE,'31/05/2026',00:04:55,0,19.2953181/72.8591128,404-92-4213-231463170,,---,'919831029402',SMS,'866588055801530','404980531580367',-,AIR MU,'9898081890',,,,,,
'9714499703',SMT,Post,'9862951078',3024,AIR-NE,'31/05/2026',00:04:56,0,19.2953181/72.8591128,404-92-4213-231463170,,---,'919831029402',SMS,'866588055801530','404980531580367',-,AIR MU,'9898081890',,,,,,
'9714499703',IN,Post,'8401382222',3576,AIR-GJ,'31/05/2026',07:20:01,18,19.2953181/72.8591128,404-92-4213-231463171,19.2950848/72.8570577,404-92-4213-230453761,'-',Voice,'866588055801530','404980531580367',-,AIR MU,'9898081890',ims.mnc092.mcc404.3gppnetwork.org,ims.mnc092.mcc404.3gppnetwork.org,,,,
'9714499703',IN,Post,'9586710066',2728,AIR-GJ,'31/05/2026',12:19:37,93,19.2837942/72.8841986,404-92-4066-166436612,19.2837942/72.8841986,404-92-4066-166436612,'-',Voice,'866588055801530','404980531580367',-,AIR MU,'9898081890',ims.mnc092.mcc404.3gppnetwork.org,ims.mnc092.mcc404.3gppnetwork.org,,,,
'9714499703',SMO,Post,'1947',,-,'31/05/2026',12:19:41,0,19.2837942/72.8841986,404-92-4066-166436612,,---,'919892048351',SMS,'866588055801530','404980531580367',-,AIR MU,'9898081890',,,,,,
'9714499703',SMT,Post,'JK-ADHAAR-T',,-,'31/05/2026',12:38:28,0,19.2837942/72.8841986,404-92-4066-166436612,,---,'917003075042',SMS,'866588055801530','404980531580367',-,AIR MU,'9898081890',,,,,,
'9714499703',IN,Post,'08071353097',,-,'31/05/2026',12:49:32,3,19.2926166/72.8765089,404-92-6037-230991125,19.2926166/72.8765089,404-92-6037-230991125,'-',Voice,'866588055801530','404980531580367',-,AIR MU,'9898081890',10.57.101.148,ims.mnc092.mcc404.3gppnetwork.org,,,,
'9714499703',SMO,Post,'52263',,-,'31/05/2026',12:49:39,0,19.2926166/72.8765089,404-92-6037-230991125,,---,'919892048351',SMS,'866588055801530','404980531580367',-,AIR MU,'9898081890',,,,,,
'9714499703',SMT,Post,'AD-ADHAAR-S',,-,'31/05/2026',12:50:38,0,19.2926166/72.8765089,404-92-6037-230991305,,---,'919892958696',SMS,'866588055801530','404980531580367',-,AIR MU,'9898081890',,,,,,
'9714499703',SMT,Post,'JM-ADHAAR-S',,-,'31/05/2026',12:51:17,0,19.2926166/72.8765089,404-92-6037-230991305,,---,'917021075016',SMS,'866588055801530','404980531580367',-,AIR MU,'9898081890',,,,,,
'9714499703',SMT,Post,'AX-ADHAAR-S',,-,'31/05/2026',12:51:28,0,19.2926166/72.8765089,404-92-6037-230991305,,---,'919892958696',SMS,'866588055801530','404980531580367',-,AIR MU,'9898081890',,,,,,
'9714499703',IN,Post,'8469010456',2728,AIR-GJ,'31/05/2026',13:11:39,15,19.2837942/72.8841986,404-92-4066-166436612,19.2837942/72.8841986,404-92-4066-166436612,'-',Voice,'866588055801530','404980531580367',-,AIR MU,'9898081890',ims.mnc092.mcc404.3gppnetwork.org,ims.mnc092.mcc404.3gppnetwork.org,,,,
'9714499703',SMT,Post,'JD-ADHAAR-S',,-,'31/05/2026',14:54:05,0,19.2837942/72.8841986,404-92-4066-166436712,,---,'917011075094',SMS,'866588055801530','404980531580367',-,AIR MU,'9898081890',,,,,,
'9714499703',SMT,Post,'BV-ADHAAR-G',,-,'31/05/2026',15:35:26,0,19.285118/72.8809182,404-92-4066-231451595,,---,'919475580002',SMS,'866588055801530','404980531580367',-,AIR MU,'9898081890',,,,,,
'9714499703',SMT,Post,'JD-ADHAAR-S',,-,'31/05/2026',15:37:11,0,19.285118/72.8809182,404-92-4066-231451595,,---,'917011075004',SMS,'866588055801530','404980531580367',-,AIR MU,'9898081890',,,,,,
'9714499703',IN,Post,'03335074859',,-,'31/05/2026',16:43:08,20,19.2837942/72.8841986,404-92-4066-166436612,19.2837942/72.8841986,404-92-4066-166436612,'-',Voice,'866588055801530','404980531580367',-,AIR MU,'9898081890',10.5.50.180,ims.mnc092.mcc404.3gppnetwork.org,,,,
'9714499703',SMT,Post,'AD-CANBNK-S',,-,'31/05/2026',17:02:41,0,19.285118/72.8809182,404-92-4066-231451595,,---,'919892958696',SMS,'866588055801530','404980531580367',-,AIR MU,'9898081890',,,,,,
'9714499703',SMT,Post,'AD-CANBNK-S',,-,'31/05/2026',20:38:36,0,19.2905128/72.8748283,404-92-4066-230522735,,---,'919892958696',SMS,'866588055801530','404980531580367',-,AIR MU,'9898081890',,,,,,
'9714499703',OUT,Post,'8469010456',2728,AIR-GJ,'31/05/2026',21:10:59,19,19.2884929/72.876718,404-92-4066-230920649,19.2905128/72.8748283,404-92-4066-230522655,'-',Voice,'866588055801530','404980531580367',-,AIR MU,'9898081890',ims.mnc092.mcc404.3gppnetwork.org,ims.mnc098.mcc404.3gppnetwork.org,,,,
'9714499703',SMT,Post,'AD-CANBNK-S',,-,'31/05/2026',21:21:19,0,19.2950848/72.8570577,404-92-4213-230453761,,---,'919892958696',SMS,'866588055801530','404980531580367',-,AIR MU,'9898081890',,,,,,
'9714499703',OUT,Post,'8469010456',2728,AIR-GJ,'31/05/2026',21:22:52,8,19.2950848/72.8570577,404-92-4213-230453861,19.2950848/72.8570577,404-92-4213-230453761,'-',Voice,'866588055801530','404980531580367',-,AIR MU,'9898081890',ims.mnc092.mcc404.3gppnetwork.org,ims.mnc098.mcc404.3gppnetwork.org,,,,
'9714499703',IN,Post,'8128778750',4106,VODA-GJ,'31/05/2026',22:13:14,213,19.2953181/72.8591128,404-92-4213-231463172,19.2953181/72.8591128,404-92-4213-231463191,'-',Voice,'866588055801530','404980531580367',-,AIR MU,'9898081890',,ims.mnc092.mcc404.3gppnetwork.org,,,,
'9714499703',SMT,Post,'AD-Airtel-S',,-,'31/05/2026',22:20:29,0,19.2953181/72.8591128,404-92-4213-231463381,,---,'919892341012',SMS,'866588055801530','404980531580367',-,AIR MU,'9898081890',,,,,,
'9714499703',SMO,Post,'52263',,-,'31/05/2026',22:20:30,0,19.2953181/72.8591128,404-92-4213-231463381,,---,'919892048351',SMS,'866588055801530','404980531580367',-,AIR MU,'9898081890',,,,,,
'9714499703',SMT,Post,'JD-AXISBK-S',,-,'31/05/2026',22:20:31,0,19.2953181/72.8591128,404-92-4213-231463381,,---,'917011075097',SMS,'866588055801530','404980531580367',-,AIR MU,'9898081890',,,,,,
'9714499703',SMT,Post,'AD-Airtel-S',,-,'31/05/2026',22:20:42,0,19.2953181/72.8591128,404-92-4213-231463381,,---,'919892341012',SMS,'866588055801530','404980531580367',-,AIR MU,'9898081890',,,,,,
'9714499703',SMO,Post,'52263',,-,'31/05/2026',22:20:43,0,19.2953181/72.8591128,404-92-4213-231463381,,---,'919892048351',SMS,'866588055801530','404980531580367',-,AIR MU,'9898081890',,,,,,
'9714499703',SMT,Post,'JK-AXISBK-S',,-,'31/05/2026',22:20:44,0,19.2953181/72.8591128,404-92-4213-231463381,,---,'917003075042',SMS,'866588055801530','404980531580367',-,AIR MU,'9898081890',,,,,,
'9714499703',SMT,Post,'AD-CANBNK-S',,-,'31/05/2026',22:20:49,0,19.2953181/72.8591128,404-92-4213-231463381,,---,'919892958696',SMS,'866588055801530','404980531580367',-,AIR MU,'9898081890',,,,,,
'9714499703',SMT,Post,'AD-CANBNK-S',,-,'31/05/2026',22:20:50,0,19.2953181/72.8591128,404-92-4213-231463381,,---,'919892958696',SMS,'866588055801530','404980531580367',-,AIR MU,'9898081890',,,,,,
'9714499703',SMT,Post,'JD-JIOPBL',,-,'31/05/2026',22:23:46,0,19.2953181/72.8591128,404-92-4213-231463381,,---,'917011075092',SMS,'866588055801530','404980531580367',-,AIR MU,'9898081890',,,,,,
'9714499703',IN,Post,'7202893740',3067,IDEA-GJ,'31/05/2026',23:09:59,184,19.2953181/72.8591128,404-92-4213-231463170,19.2953181/72.8591128,404-92-4213-231463191,'-',Voice,'866588055801530','404980531580367',-,AIR MU,'9898081890',10.5.62.236,ims.mnc092.mcc404.3gppnetwork.org,,,,
'9714499703',SMT,Post,'BZ-ADHAAR-G',,-,'01/06/2026',09:28:46,0,19.2953181/72.8591128,404-92-4213-231463171,,---,'919423096951',SMS,'866588055801530','404980531580367',-,AIR MU,'9898081890',,,,,,
'9714499703',SMT,Post,'BT-ADHAAR-G',,-,'01/06/2026',09:29:41,0,19.2953181/72.8591128,404-92-4213-231463171,,---,'919442399997',SMS,'866588055801530','404980531580367',-,AIR MU,'9898081890',,,,,,
'9714499703',SMT,Post,'AD-ADHAAR-S',,-,'01/06/2026',09:31:00,0,19.2953181/72.8591128,404-92-4213-231463381,,---,'919892958696',SMS,'866588055801530','404980531580367',-,AIR MU,'9898081890',,,,,,
'9714499703',IN,Post,'9375352550',3088,RJIL-GJ,'01/06/2026',09:54:39,65,19.2953181/72.8591128,404-92-4213-231463191,19.2953181/72.8591128,404-92-4213-231463191,'-',Voice,'866588055801530','404980531580367',-,AIR MU,'9898081890',,ims.mnc092.mcc404.3gppnetwork.org,,,,
'9714499703',OUT,Post,'8128778750',4106,VODA-GJ,'01/06/2026',09:57:16,63,19.2953181/72.8591128,404-92-4213-231463371,19.2953181/72.8591128,404-92-4213-231463191,'-',Voice,'866588055801530','404980531580367',-,AIR MU,'9898081890',ims.mnc092.mcc404.3gppnetwork.org,,,,,
'9714499703',OUT,Post,'9375352550',3088,RJIL-GJ,'01/06/2026',09:58:30,11,19.2953181/72.8591128,404-92-4213-231463371,19.2953181/72.8591128,404-92-4213-231463191,'-',Voice,'866588055801530','404980531580367',-,AIR MU,'9898081890',ims.mnc092.mcc404.3gppnetwork.org,,,,,
'9714499703',IN,Post,'9375352550',3088,RJIL-GJ,'01/06/2026',09:59:52,32,19.2953181/72.8591128,404-92-4213-231463171,19.2953181/72.8591128,404-92-4213-231463171,'-',Voice,'866588055801530','404980531580367',-,AIR MU,'9898081890',10.5.62.236,ims.mnc092.mcc404.3gppnetwork.org,,,,
'9714499703',OUT,Post,'9375352550',3088,RJIL-GJ,'01/06/2026',10:01:08,18,19.2953181/72.8591128,404-92-4213-231463371,19.2953181/72.8591128,404-92-4213-231463171,'-',Voice,'866588055801530','404980531580367',-,AIR MU,'9898081890',ims.mnc092.mcc404.3gppnetwork.org,,,,,
'9714499703',IN,Post,'8401382222',3576,AIR-GJ,'01/06/2026',10:25:23,34,19.2953181/72.8591128,404-92-4213-231463171,19.2953181/72.8591128,404-92-4213-231463171,'-',Voice,'866588055801530','404980531580367',-,AIR MU,'9898081890',ims.mnc092.mcc404.3gppnetwork.org,ims.mnc092.mcc404.3gppnetwork.org,,,,
'9714499703',IN,Post,'9081139297',3088,RJIL-GJ,'01/06/2026',10:42:18,42,19.2953181/72.8591128,404-92-4213-231463171,19.2953181/72.8591128,404-92-4213-231463171,'-',Voice,'866588055801530','404980531580367',-,AIR MU,'9898081890',10.5.50.180,ims.mnc092.mcc404.3gppnetwork.org,,,,
'9714499703',OUT,Post,'9712027733',2728,AIR-GJ,'01/06/2026',10:51:25,60,19.2953181/72.8591128,404-92-4213-231463171,19.2953181/72.8591128,404-92-4213-231463191,'-',Voice,'866588055801530','404980531580367',-,AIR MU,'9898081890',ims.mnc092.mcc404.3gppnetwork.org,ims.mnc098.mcc404.3gppnetwork.org,,,,
'9714499703',IN,Post,'8128778750',4106,VODA-GJ,'01/06/2026',11:11:05,72,19.2953181/72.8591128,404-92-4213-231463171,19.2953181/72.8591128,404-92-4213-231463171,'-',Voice,'866588055801530','404980531580367',-,AIR MU,'9898081890',,ims.mnc092.mcc404.3gppnetwork.org,,,,
'9714499703',IN,Post,'08037848741',,-,'01/06/2026',11:49:13,5,19.2953181/72.8591128,404-92-4213-231463221,19.2953181/72.8591128,404-92-4213-231463221,'-',Voice,'866588055801530','404980531580367',-,AIR MU,'9898081890',172.18.45.164,ims.mnc092.mcc404.3gppnetwork.org,,,,
'9714499703',SMT,Post,'6009409636',3096,RJIL-NE,'01/06/2026',12:55:49,0,19.2953181/72.8591128,404-92-4213-231463371,,---,'917003075016',SMS,'866588055801530','404980531580367',-,AIR MU,'9898081890',,,,,,
'9714499703',SMT,Post,'6009409636',3096,RJIL-NE,'01/06/2026',12:55:50,0,19.2953181/72.8591128,404-92-4213-231463371,,---,'917003075016',SMS,'866588055801530','404980531580367',-,AIR MU,'9898081890',,,,,,
'9714499703',SMT,Post,'AD-ARWINF-P',,-,'01/06/2026',13:54:33,0,19.2953181/72.8591128,404-92-4213-231463381,,---,'919845060893',SMS,'866588055801530','404980531580367',-,AIR MU,'9898081890',,,,,,
'9714499703',SMT,Post,'AD-ARWINF-P',,-,'01/06/2026',13:54:35,0,19.2953181/72.8591128,404-92-4213-231463381,,---,'919845060893',SMS,'866588055801530','404980531580367',-,AIR MU,'9898081890',,,,,,
'9714499703',IN,Post,'9638822152',4106,VODA-GJ,'01/06/2026',14:06:15,121,19.2953181/72.8591128,404-92-4213-231463171,19.2953181/72.8591128,404-92-4213-231463221,'-',Voice,'866588055801530','404980531580367',-,AIR MU,'9898081890',,ims.mnc092.mcc404.3gppnetwork.org,,,,
'9714499703',IN,Post,'9638822152',4106,VODA-GJ,'01/06/2026',15:03:23,31,19.2953181/72.8591128,404-92-4213-231463171,19.2953181/72.8591128,404-92-4213-231463171,'-',Voice,'866588055801530','404980531580367',-,AIR MU,'9898081890',,ims.mnc092.mcc404.3gppnetwork.org,,,,
'9714499703',IN,Post,'8879987828',4107,VODA-MU,'01/06/2026',15:17:19,40,19.2953181/72.8591128,404-92-4213-231463171,19.2953181/72.8591128,404-92-4213-231463171,'-',Voice,'866588055801530','404980531580367',-,AIR MU,'9898081890',10.5.62.236,ims.mnc092.mcc404.3gppnetwork.org,,,,
'9714499703',IN,Post,'01408365591',,-,'01/06/2026',15:44:41,12,19.2953181/72.8591128,404-92-4213-231463171,19.2953181/72.8591128,404-92-4213-231463171,'-',Voice,'866588055801530','404980531580367',-,AIR MU,'9898081890',10.5.62.236,ims.mnc092.mcc404.3gppnetwork.org,,,,
'9714499703',IN,Post,'8401382222',3576,AIR-GJ,'01/06/2026',16:16:38,10,19.2950848/72.8570577,404-92-4213-230453761,19.2950848/72.8570577,404-92-4213-230453761,'-',Voice,'866588055801530','404980531580367',-,AIR MU,'9898081890',ims.mnc092.mcc404.3gppnetwork.org,ims.mnc092.mcc404.3gppnetwork.org,,,,
'9714499703',SMO,Post,'9606287717',3002,AIR-KA,'01/06/2026',18:46:14,0,19.2953181/72.8591128,404-92-4213-231463370,,---,'919892048351',SMS,'866588055801530','404980531580367',-,AIR MU,'9898081890',,,,,,
'9714499703',DSM,Post,'9606287717',3002,AIR-KA,'01/06/2026',18:46:15,0,19.2953181/72.8591128,404-92-4213-231463370,,---,'919892048351',SMS,'866588055801530','404980531580367',-,AIR MU,'9898081890',,,,,,
'9714499703',SMO,Post,'9606287894',3002,AIR-KA,'01/06/2026',18:46:18,0,19.2953181/72.8591128,404-92-4213-231463370,,---,'919892048351',SMS,'866588055801530','404980531580367',-,AIR MU,'9898081890',,,,,,
'9714499703',DSM,Post,'9606287894',3002,AIR-KA,'01/06/2026',18:46:19,0,19.2953181/72.8591128,404-92-4213-231463370,,---,'919892048351',SMS,'866588055801530','404980531580367',-,AIR MU,'9898081890',,,,,,
'9714499703',SMO,Post,'7022404738',3002,AIR-KA,'01/06/2026',18:46:19,0,19.2953181/72.8591128,404-92-4213-231463370,,---,'919892048351',SMS,'866588055801530','404980531580367',-,AIR MU,'9898081890',,,,,,
'9714499703',SMO,Post,'7022403112',3002,AIR-KA,'01/06/2026',18:46:19,0,19.2953181/72.8591128,404-92-4213-231463370,,---,'919892048351',SMS,'866588055801530','404980531580367',-,AIR MU,'9898081890',,,,,,
'9714499703',DSM,Post,'7022404738',3002,AIR-KA,'01/06/2026',18:46:20,0,19.2953181/72.8591128,404-92-4213-231463170,,---,'919892048351',SMS,'866588055801530','404980531580367',-,AIR MU,'9898081890',,,,,,
'9714499703',DSM,Post,'7022403112',3002,AIR-KA,'01/06/2026',18:46:20,0,19.2953181/72.8591128,404-92-4213-231463170,,---,'919892048351',SMS,'866588055801530','404980531580367',-,AIR MU,'9898081890',,,,,,
'9714499703',SMT,Post,'JM-PHONPE-S',,-,'01/06/2026',18:46:33,0,19.2953181/72.8591128,404-92-4213-231463170,,---,'917021075015',SMS,'866588055801530','404980531580367',-,AIR MU,'9898081890',,,,,,
'9714499703',SMT,Post,'JM-PHONPE-S',,-,'01/06/2026',18:46:37,0,19.2953181/72.8591128,404-92-4213-231463380,,---,'917021075015',SMS,'866588055801530','404980531580367',-,AIR MU,'9898081890',,,,,,
'9714499703',IN,Post,'7202893740',3067,IDEA-GJ,'01/06/2026',18:46:52,32,19.2953181/72.8591128,404-92-4213-231463170,19.2950848/72.8570577,404-92-4213-230453761,'-',Voice,'866588055801530','404980531580367',-,AIR MU,'9898081890',172.18.46.202,ims.mnc092.mcc404.3gppnetwork.org,,,,
'9714499703',IN,Post,'9664764710',3088,RJIL-GJ,'01/06/2026',18:55:42,39,19.2953181/72.8591128,404-92-4213-231463170,19.2953181/72.8591128,404-92-4213-231463170,'-',Voice,'866588055801530','404980531580367',-,AIR MU,'9898081890',172.18.47.213,ims.mnc092.mcc404.3gppnetwork.org,,,,
'9714499703',IN,Post,'7202893740',3067,IDEA-GJ,'01/06/2026',19:21:21,11,19.2953181/72.8591128,404-92-4213-231463171,19.2950848/72.8570577,404-92-4213-230453781,'-',Voice,'866588055801530','404980531580367',-,AIR MU,'9898081890',172.18.47.213,ims.mnc092.mcc404.3gppnetwork.org,,,,
'9714499703',IN,Post,'9638822152',4106,VODA-GJ,'01/06/2026',19:29:58,93,19.2953181/72.8591128,404-92-4213-231463171,19.2953181/72.8591128,404-92-4213-231463171,'-',Voice,'866588055801530','404980531580367',-,AIR MU,'9898081890',,ims.mnc092.mcc404.3gppnetwork.org,,,,
'9714499703',OUT,Post,'9638822152',4106,VODA-GJ,'01/06/2026',19:31:44,90,19.2953181/72.8591128,404-92-4213-231463171,19.2953181/72.8591128,404-92-4213-231463171,'-',Voice,'866588055801530','404980531580367',-,AIR MU,'9898081890',ims.mnc092.mcc404.3gppnetwork.org,,,,,
'9714499703',OUT,Post,'9550885997',2724,AIR-AP,'01/06/2026',19:34:43,33,19.2953181/72.8591128,404-92-4213-231463381,19.2953181/72.8591128,404-92-4213-231463171,'-',Voice,'866588055801530','404980531580367',-,AIR MU,'9898081890',ims.mnc092.mcc404.3gppnetwork.org,ims.mnc049.mcc404.3gppnetwork.org,,,,
'9714499703',OUT,Post,'8264180002',4106,VODA-GJ,'01/06/2026',19:38:19,3,19.2953181/72.8591128,404-92-4213-231463381,19.2953181/72.8591128,404-92-4213-231463171,'-',Voice,'866588055801530','404980531580367',-,AIR MU,'9898081890',ims.mnc092.mcc404.3gppnetwork.org,,,,,
'9714499703',IN,Post,'7861987040',2728,AIR-GJ,'01/06/2026',19:40:29,73,19.2953181/72.8591128,404-92-4213-231463171,19.2953181/72.8591128,404-92-4213-231463171,'-',Voice,'866588055801530','404980531580367',-,AIR MU,'9898081890',ims.mnc092.mcc404.3gppnetwork.org,ims.mnc092.mcc404.3gppnetwork.org,,,,
'9714499703',IN,Post,'9638822152',4106,VODA-GJ,'01/06/2026',19:41:53,106,19.2953181/72.8591128,404-92-4213-231463371,19.2953181/72.8591128,404-92-4213-231463221,'-',Voice,'866588055801530','404980531580367',-,AIR MU,'9898081890',,ims.mnc092.mcc404.3gppnetwork.org,,,,
'9714499703',IN,Post,'7861987040',2728,AIR-GJ,'01/06/2026',19:49:34,21,19.2953181/72.8591128,404-92-4213-231463172,19.2953181/72.8591128,404-92-4213-231463189,'-',Voice,'866588055801530','404980531580367',-,AIR MU,'9898081890',ims.mnc092.mcc404.3gppnetwork.org,ims.mnc092.mcc404.3gppnetwork.org,,,,
'9714499703',IN,Post,'7861987040',2728,AIR-GJ,'01/06/2026',19:50:41,13,19.2953181/72.8591128,404-92-4213-231463171,19.2953181/72.8591128,404-92-4213-231463171,'-',Voice,'866588055801530','404980531580367',-,AIR MU,'9898081890',ims.mnc092.mcc404.3gppnetwork.org,ims.mnc092.mcc404.3gppnetwork.org,,,,
'9714499703',SMO,Post,'52263',,-,'01/06/2026',19:50:58,0,19.2953181/72.8591128,404-92-4213-231463381,,---,'919892048351',SMS,'866588055801530','404980531580367',-,AIR MU,'9898081890',,,,,,
'9714499703',IN,Post,'8401382222',3576,AIR-GJ,'01/06/2026',22:30:45,32,19.2953181/72.8591128,404-92-4213-231463191,19.2953181/72.8591128,404-92-4213-231463191,'-',Voice,'866588055801530','404980531580367',-,AIR MU,'9898081890',ims.mnc092.mcc404.3gppnetwork.org,ims.mnc092.mcc404.3gppnetwork.org,,,,
'9714499703',SMT,Post,'AD-CANBNK-S',,-,'01/06/2026',22:33:20,0,19.2953181/72.8591128,404-92-4213-231463371,,---,'919892958696',SMS,'866588055801530','404980531580367',-,AIR MU,'9898081890',,,,,,
'9714499703',IN,Post,'9550885997',2724,AIR-AP,'02/06/2026',10:27:34,22,19.2953181/72.8591128,404-92-4213-231463171,19.2953181/72.8591128,404-92-4213-231463171,'-',Voice,'866588055801530','404980531580367',-,AIR MU,'9898081890',ims.mnc049.mcc404.3gppnetwork.org,ims.mnc092.mcc404.3gppnetwork.org,,,,
'9714499703',IN,Post,'7202893740',3067,IDEA-GJ,'02/06/2026',11:54:28,2,19.2950848/72.8570577,404-92-4213-230453761,19.2950848/72.8570577,404-92-4213-230453761,'-',Voice,'866588055801530','404980531580367',-,AIR MU,'9898081890',172.18.46.197,ims.mnc092.mcc404.3gppnetwork.org,,,,
'9714499703',IN,Post,'8128778750',4106,VODA-GJ,'02/06/2026',11:58:00,37,19.2953181/72.8591128,404-92-4213-231463171,19.2953181/72.8591128,404-92-4213-231463171,'-',Voice,'866588055801530','404980531580367',-,AIR MU,'9898081890',,ims.mnc092.mcc404.3gppnetwork.org,,,,
'9714499703',IN,Post,'07971978993',,-,'02/06/2026',13:08:26,7,19.2953181/72.8591128,404-92-4213-231463171,19.2953181/72.8591128,404-92-4213-231463171,'-',Voice,'866588055801530','404980531580367',-,AIR MU,'9898081890',10.57.101.149,ims.mnc092.mcc404.3gppnetwork.org,,,,
'9714499703',SMO,Post,'52263',,-,'02/06/2026',13:08:35,0,19.2953181/72.8591128,404-92-4213-231463171,,---,'919892048351',SMS,'866588055801530','404980531580367',-,AIR MU,'9898081890',,,,,,
'9714499703',IN,Post,'9638822152',4106,VODA-GJ,'02/06/2026',13:27:59,18,19.2953181/72.8591128,404-92-4213-231463191,19.2953181/72.8591128,404-92-4213-231463191,'-',Voice,'866588055801530','404980531580367',-,AIR MU,'9898081890',,ims.mnc092.mcc404.3gppnetwork.org,,,,
'9714499703',IN,Post,'9550885997',2724,AIR-AP,'02/06/2026',14:28:18,12,19.2953181/72.8591128,404-92-4213-231463221,19.2953181/72.8591128,404-92-4213-231463221,'-',Voice,'866588055801530','404980531580367',-,AIR MU,'9898081890',ims.mnc049.mcc404.3gppnetwork.org,ims.mnc092.mcc404.3gppnetwork.org,,,,
'9714499703',SMT,Post,'VK-CANBNK-S',,-,'02/06/2026',14:51:04,0,19.2953181/72.8591128,404-92-4213-231463381,,---,'919830099994',SMS,'866588055801530','404980531580367',-,AIR MU,'9898081890',,,,,,
'9714499703',SMT,Post,'AD-FEDBNK-S',,-,'02/06/2026',17:03:19,0,19.2953181/72.8591128,404-92-4213-231463381,,---,'919890784017',SMS,'866588055801530','404980531580367',-,AIR MU,'9898081890',,,,,,
